COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,PREV_REGISTERED TO TEST_MATH,PREV_NOT TESTED ** (See Below)_MATH,PREV_VALID SCORES_MATH,PREV_MEAN SCALE SCORE_MATH,PREV_L1 PERCENT_MATH,PREV_L2 PERCENT_MATH,PREV_L3 PERCENT_MATH,PREV_L4 PERCENT_MATH,PREV_L5 PERCENT_MATH,GRADE,PREV_REGISTERED TO TEST_LA,PREV_NOT TESTED ** (See Below)_LA,PREV_VALID SCORES_LA,PREV_MEAN SCALE SCORE_LA,PREV_L1 PERCENT_LA,PREV_L2 PERCENT_LA,PREV_L3 PERCENT_LA,PREV_L4 PERCENT_LA,PREV_L5 PERCENT_LA
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20.0,BERNARDS HIGH SCHOOL,I,TOTAL,ALL STUDENTS,150,111,39,734,25.6,12.8,28.2,28.2,5.1,10 and Algebra II,207,138,69,750,17.4,15.9,18.8,27.5,20.3
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,150,111,39,734,25.6,12.8,28.2,28.2,5.1,10 and Algebra II,207,138,69,750,17.4,15.9,18.8,27.5,20.3
35,SOMERSET,4820,SOMERVILLE BORO,50.0,SOMERVILLE HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,269,58,211,706,48.3,21.3,14.7,15.6,0,10 and Algebra II,214,31,183,726,32.8,21.9,19.7,14.8,10.9
35,SOMERSET,4820,SOMERVILLE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,298,60,238,705,50,21,14.7,14.3,0,10 and Algebra II,280,37,243,722,35.8,23,17.3,14.8,9.1
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50.0,WATCHUNG HILLS REGIONAL HIGH SCHOOL,I,TOTAL,ALL STUDENTS,515,62,453,726,27.2,23,20.3,28.7,.9,10 and Algebra II,554,45,509,756,10.8,13.8,22,32.2,21.2
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,515,62,453,726,27.2,23,20.3,28.7,.9,10 and Algebra II,554,45,509,756,10.8,13.8,22,32.2,21.2
37,SUSSEX,2165,HIGH POINT REGIONAL,30.0,HIGH POINT REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,194,93,101,722,27.7,24.8,23.8,23.8,0,10 and Algebra II,238,97,141,734,22.7,19.9,27,19.1,11.3
37,SUSSEX,2165,HIGH POINT REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,194,93,101,722,27.7,24.8,23.8,23.8,0,10 and Algebra II,238,97,141,734,22.7,19.9,27,19.1,11.3
37,SUSSEX,2240,HOPATCONG,30.0,HOPATCONG HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,37,14,23,724,30.4,17.4,30.4,21.7,0,10 and Algebra II,132,40,92,736,18.5,25,18.5,28.3,9.8
37,SUSSEX,2240,HOPATCONG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,37,14,23,724,30.4,17.4,30.4,21.7,0,10 and Algebra II,133,41,92,736,18.5,25,18.5,28.3,9.8
37,SUSSEX,2465,KITTATINNY REGIONAL,50.0,KITTATINNY HIGH SCHOOL DISTRICT,FG,TOTAL,ALL STUDENTS,165,30,135,710,51.1,15.6,14.1,17.8,1.5,10 and Algebra II,175,28,147,734,29.3,13.6,15.6,29.3,12.2
37,SUSSEX,2465,KITTATINNY REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,165,30,135,710,51.1,15.6,14.1,17.8,1.5,10 and Algebra II,175,28,147,734,29.3,13.6,15.6,29.3,12.2
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50.0,LENAPE VALLEY REGIONAL HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,124,728,16.9,30.6,26.6,25,.8,10 and Algebra II,*,*,220,724,27.7,17.7,30.5,20,4.1
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,124,728,16.9,30.6,26.6,25,.8,10 and Algebra II,*,*,220,724,27.7,17.7,30.5,20,4.1
37,SUSSEX,3590,NEWTON TOWN,50.0,NEWTON HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,161,35,126,721,23,30.2,28.6,18.3,0,10 and Algebra II,195,47,148,729,27.7,18.2,20.3,26.4,7.4
37,SUSSEX,3590,NEWTON TOWN,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,161,35,126,721,23,30.2,28.6,18.3,0,10 and Algebra II,195,47,148,729,27.7,18.2,20.3,26.4,7.4
37,SUSSEX,4960,SPARTA TWP,50.0,SPARTA HIGH SCHOOL,I,TOTAL,ALL STUDENTS,270,64,206,717,34,26.2,18,20.4,1.5,10 and Algebra II,275,37,238,737,19.7,20.6,23.9,26.1,9.7
37,SUSSEX,4960,SPARTA TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,272,65,207,717,34.3,26.1,17.9,20.3,1.4,10 and Algebra II,276,37,239,736,20.1,20.5,23.8,25.9,9.6
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10.0,SUSSEX COUNTY TECHNICAL SCHOOL,V,TOTAL,ALL STUDENTS,*,*,103,721,22.3,36.9,21.4,19.4,0,10 and Algebra II,182,14,168,732,15.5,23.8,31.5,26.8,2.4
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,103,721,22.3,36.9,21.4,19.4,0,10 and Algebra II,182,14,168,732,15.5,23.8,31.5,26.8,2.4
37,SUSSEX,5360,VERNON TWP,20.0,VERNON TOWNSHIP HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,143,71,72,747,2.8,20.8,31.9,41.7,2.8,10 and Algebra II,279,185,94,739,18.1,13.8,34,23.4,10.6
37,SUSSEX,5360,VERNON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,144,71,73,748,2.7,20.5,31.5,42.5,2.7,10 and Algebra II,280,185,95,740,17.9,13.7,33.7,24.2,10.5
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60.0,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,DE,TOTAL,ALL STUDENTS,70,35,35,727,28.6,17.1,14.3,40,0,10 and Algebra II,167,74,93,720,32.3,25.8,16.1,22.6,3.2
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,70,35,35,727,28.6,17.1,14.3,40,0,10 and Algebra II,167,74,93,720,32.3,25.8,16.1,22.6,3.2
39,UNION,0310,BERKELEY HEIGHTS TWP,5.0,GOVERNOR LIVINGSTON HIGH SCHOOL,I,TOTAL,ALL STUDENTS,273,18,255,736,19.6,20.4,18.8,40,1.2,10 and Algebra II,*,*,264,762,11.4,10.2,17.4,32.6,28.4
39,UNION,0310,BERKELEY HEIGHTS TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,273,18,255,736,19.6,20.4,18.8,40,1.2,10 and Algebra II,*,*,264,762,11.4,10.2,17.4,32.6,28.4
39,UNION,0850,CLARK TWP,5.0,ARTHUR L. JOHNSON HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,172,14,158,697,56.3,20.9,19.6,3.2,0,10 and Algebra II,*,*,158,735,16.5,20.9,27.8,29.7,5.1
39,UNION,0850,CLARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,185,14,171,698,55,22.2,19.9,2.9,0,10 and Algebra II,*,*,172,736,16.9,19.8,27.3,30.8,5.2
39,UNION,0980,CRANFORD TWP,30.0,CRANFORD HIGH SCHOOL,I,TOTAL,ALL STUDENTS,224,45,179,721,26.3,29.1,25.7,18.4,.6,10 and Algebra II,301,40,261,740,14.2,18,30.7,28.7,8.4
39,UNION,0980,CRANFORD TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,224,45,179,721,26.3,29.1,25.7,18.4,.6,10 and Algebra II,301,40,261,740,14.2,18,30.7,28.7,8.4
39,UNION,1320,ELIZABETH CITY,25.0,ELIZABETH HIGH SCHOOL,A,TOTAL,ALL STUDENTS,238,17,221,726,15.4,27.6,38,19,0,10 and Algebra II,212,18,194,758,4.6,11.9,24.2,44.8,14.4
39,UNION,1320,ELIZABETH CITY,401.0,JOHN E. DWYER TECHNOLOGY ACADEMY,A,TOTAL,ALL STUDENTS,323,57,266,688,67.3,21.4,8.3,3,0,10 and Algebra II,217,25,192,701,56.8,14.1,18.2,9.4,1.6
39,UNION,1320,ELIZABETH CITY,402.0,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,A,TOTAL,ALL STUDENTS,289,51,238,679,82.8,15.1,1.3,.8,0,10 and Algebra II,240,25,215,698,55.8,19.5,15.3,8.4,.9
39,UNION,1320,ELIZABETH CITY,403.0,THOMAS JEFFERSON ARTS ACADEMY,A,TOTAL,ALL STUDENTS,240,24,216,703,46.8,34.3,12.5,6.5,0,10 and Algebra II,204,17,187,722,27.8,25.7,21.9,23,1.6
39,UNION,1320,ELIZABETH CITY,405.0,ALEXANDER HAMILTON PREPARATORY ACADEMY,A,TOTAL,ALL STUDENTS,255,13,242,717,22.7,39.7,26,11.6,0,10 and Algebra II,243,12,231,748,6.1,13.4,33.8,41.6,5.2
39,UNION,1320,ELIZABETH CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,1530,200,1330,701,49.8,27.1,15.9,7.1,0,10 and Algebra II,1271,116,1155,723,32.6,17.5,22.1,23.5,4.2
39,UNION,2190,HILLSIDE TWP,50.0,HILLSIDE HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,191,74,117,701,43.6,35,18.8,2.6,0,10 and Algebra II,214,68,146,712,43.2,21.2,19.9,13,2.7
39,UNION,2190,HILLSIDE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,191,74,117,701,43.6,35,18.8,2.6,0,10 and Algebra II,215,68,147,711,43.5,21.1,19.7,12.9,2.7
39,UNION,2420,KENILWORTH BORO,10.0,DAVID BREARLEY MIDDLE/HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,104,74,30,710,26.7,40,26.7,6.7,0,10 and Algebra II,127,98,29,719,44.8,6.9,24.1,20.7,3.4
39,UNION,2420,KENILWORTH BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,104,74,30,710,26.7,40,26.7,6.7,0,10 and Algebra II,128,98,30,720,43.3,6.7,26.7,20,3.3
39,UNION,2660,LINDEN CITY,50.0,LINDEN HIGH SCHOOL,B,TOTAL,ALL STUDENTS,343,91,252,706,40.9,32.9,18.7,7.5,0,10 and Algebra II,462,104,358,725,28.2,20.1,25.7,22.6,3.4
39,UNION,2660,LINDEN CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,343,91,252,706,40.9,32.9,18.7,7.5,0,10 and Algebra II,463,105,358,725,28.2,20.1,25.7,22.6,3.4
39,UNION,3560,NEW PROVIDENCE BORO,50.0,NEW PROVIDENCE HIGH SCHOOL,I,TOTAL,ALL STUDENTS,173,33,140,731,31.4,15.7,11.4,37.1,4.3,10 and Algebra II,*,*,173,767,8.1,8.7,17.9,35.3,30.1
39,UNION,3560,NEW PROVIDENCE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,174,34,140,731,31.4,15.7,11.4,37.1,4.3,10 and Algebra II,*,*,173,767,8.1,8.7,17.9,35.3,30.1
39,UNION,4160,PLAINFIELD CITY,50.0,PLAINFIELD HIGH SCHOOL,B,TOTAL,ALL STUDENTS,296,169,127,695,63.8,22.8,9.4,3.9,0,10 and Algebra II,418,246,172,693,64,14,12.2,8.7,1.2
39,UNION,4160,PLAINFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,375,227,148,694,64.2,22.3,10.1,3.4,0,10 and Algebra II,516,312,204,701,56.4,12.7,14.7,13.7,2.5
39,UNION,4290,RAHWAY CITY,50.0,RAHWAY HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,255,118,137,706,39.4,29.2,26.3,5.1,0,10 and Algebra II,262,101,161,703,47.8,21.7,19.3,10.6,.6
39,UNION,4290,RAHWAY CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,255,118,137,706,39.4,29.2,26.3,5.1,0,10 and Algebra II,262,101,161,703,47.8,21.7,19.3,10.6,.6
39,UNION,4540,ROSELLE BORO,10.0,ABRAHAM CLARK HIGH SCHOOL,B,TOTAL,ALL STUDENTS,154,59,95,676,86.3,12.6,1.1,0,0,10 and Algebra II,162,40,122,699,57.4,22.1,11.5,8.2,.8
39,UNION,4540,ROSELLE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,154,59,95,676,86.3,12.6,1.1,0,0,10 and Algebra II,163,41,122,699,57.4,22.1,11.5,8.2,.8
39,UNION,4550,ROSELLE PARK BORO,50.0,ROSELLE PARK HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,122,708,34.4,36.1,20.5,9,0,10 and Algebra II,*,*,147,738,15,17.7,28.6,33.3,5.4
39,UNION,4550,ROSELLE PARK BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,122,708,34.4,36.1,20.5,9,0,10 and Algebra II,*,*,147,738,15,17.7,28.6,33.3,5.4
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,50.0,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,I,TOTAL,ALL STUDENTS,388,222,166,743,7.2,21.1,27.1,42.8,1.8,10 and Algebra II,389,196,193,753,11.4,13,20.7,38.9,16.1
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,388,222,166,743,7.2,21.1,27.1,42.8,1.8,10 and Algebra II,389,196,193,753,11.4,13,20.7,38.9,16.1
39,UNION,5000,SPRINGFIELD TWP,10.0,JONATHAN DAYTON HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,131,730,15.3,26.7,29,29,0,10 and Algebra II,*,*,156,764,9,6.4,19.2,39.1,26.3
39,UNION,5000,SPRINGFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,131,730,15.3,26.7,29,29,0,10 and Algebra II,*,*,156,764,9,6.4,19.2,39.1,26.3
39,UNION,5090,SUMMIT CITY,50.0,SUMMIT HIGH SCHOOL,I,TOTAL,ALL STUDENTS,225,68,157,764,2.5,8.9,21,58.6,8.9,10 and Algebra II,346,55,291,763,9.3,11.3,15.1,34,30.2
39,UNION,5090,SUMMIT CITY,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,225,68,157,764,2.5,8.9,21,58.6,8.9,10 and Algebra II,346,55,291,763,9.3,11.3,15.1,34,30.2
39,UNION,5260,UNION COUNTY VOCATIONAL,20.0,ACADEMY FOR ALLIED HEALTH SCIENCES,V,TOTAL,ALL STUDENTS,*,*,69,783,1.4,4.3,8.7,65.2,20.3,10 and Algebra II,*,*,65,800,0,1.5,6.2,30.8,61.5
39,UNION,5260,UNION COUNTY VOCATIONAL,30.0,ACADEMY FOR INFORMATION TECHNOLOGY,V,TOTAL,ALL STUDENTS,*,*,64,782,1.6,4.7,6.3,67.2,20.3,10 and Algebra II,*,*,61,794,1.6,0,6.6,41,50.8
39,UNION,5260,UNION COUNTY VOCATIONAL,35.0,ACADEMY FOR PERFORMING ARTS,V,TOTAL,ALL STUDENTS,*,*,44,750,4.5,11.4,27.3,56.8,0,10 and Algebra II,*,*,44,766,4.5,6.8,22.7,45.5,20.5
39,UNION,5260,UNION COUNTY VOCATIONAL,40.0,UNION COUNTY MAGNET HIGH SCHOOL,V,TOTAL,ALL STUDENTS,*,*,72,789,0,0,5.6,70.8,23.6,10 and Algebra II,*,*,68,808,0,1.5,4.4,26.5,67.6
39,UNION,5260,UNION COUNTY VOCATIONAL,50.0,UNION COUNTY TECH,V,TOTAL,ALL STUDENTS,*,*,77,758,3.9,11.7,19.5,59.7,5.2,10 and Algebra II,*,*,90,781,2.2,1.1,11.1,46.7,38.9
39,UNION,5260,UNION COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,326,774,2.1,6.1,12.6,64.4,14.7,10 and Algebra II,*,*,328,791,1.5,1.8,9.5,38.1,49.1
39,UNION,5290,UNION TWP,50.0,UNION SENIOR HIGH,DE,TOTAL,ALL STUDENTS,401,125,276,709,39.1,29.3,20.3,11.2,0,10 and Algebra II,453,137,316,719,34.5,20.6,19.9,22.5,2.5
39,UNION,5290,UNION TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,504,156,348,710,40.5,27,20.4,12.1,0,10 and Algebra II,571,167,404,722,32.2,20.3,19.6,24.5,3.5
39,UNION,5730,WESTFIELD TOWN,50.0,WESTFIELD SENIOR HIGH SCHOOL,I,TOTAL,ALL STUDENTS,432,53,379,742,12.4,18.5,28.8,37.5,2.9,10 and Algebra II,436,51,385,742,18.7,17.4,20.8,29.1,14
39,UNION,5730,WESTFIELD TOWN,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,433,54,379,742,12.4,18.5,28.8,37.5,2.9,10 and Algebra II,439,52,387,742,18.9,17.3,20.7,28.9,14.2
41,WARREN,0280,BELVIDERE TOWN,20.0,BELVIDERE HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,98,12,86,703,46.5,29.1,18.6,5.8,0,10 and Algebra II,117,13,104,730,26,26,18.3,18.3,11.5
41,WARREN,0280,BELVIDERE TOWN,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,98,12,86,703,46.5,29.1,18.6,5.8,0,10 and Algebra II,117,13,104,730,26,26,18.3,18.3,11.5
41,WARREN,1870,HACKETTSTOWN,50.0,HACKETTSTOWN HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,195,731,18.5,23.6,28.2,28.7,1,10 and Algebra II,*,*,212,752,9,11.8,30.7,32.1,16.5
41,WARREN,1870,HACKETTSTOWN,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,195,731,18.5,23.6,28.2,28.7,1,10 and Algebra II,*,*,213,751,9.4,11.7,30.5,31.9,16.4
41,WARREN,3675,NORTH WARREN REGIONAL,50.0,NORTH WARREN REGIONAL SCHOOL DISTRICT,FG,TOTAL,ALL STUDENTS,139,110,29,702,48.3,24.1,20.7,6.9,0,10 and Algebra II,150,103,47,731,25.5,21.3,19.1,25.5,8.5
41,WARREN,3675,NORTH WARREN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,139,110,29,702,48.3,24.1,20.7,6.9,0,10 and Algebra II,150,103,47,731,25.5,21.3,19.1,25.5,8.5
41,WARREN,4100,PHILLIPSBURG TOWN,50.0,PHILLIPSBURG HIGH SCHOOL,B,TOTAL,ALL STUDENTS,226,27,199,745,9.5,15.6,23.1,51.3,.5,10 and Algebra II,416,33,383,744,13.1,15.1,26.4,37.6,7.8
41,WARREN,4100,PHILLIPSBURG TOWN,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,226,27,199,745,9.5,15.6,23.1,51.3,.5,10 and Algebra II,416,33,383,744,13.1,15.1,26.4,37.6,7.8
41,WARREN,5460,WARREN COUNTY VOCATIONAL,50.0,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,V,TOTAL,ALL STUDENTS,*,*,30,729,6.7,43.3,33.3,16.7,0,10 and Algebra II,*,*,53,729,26.4,22.6,20.8,28.3,1.9
41,WARREN,5460,WARREN COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,30,729,6.7,43.3,33.3,16.7,0,10 and Algebra II,*,*,53,729,26.4,22.6,20.8,28.3,1.9
41,WARREN,5465,WARREN HILLS REGIONAL,50.0,WARREN HILLS REGIONAL HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,268,171,97,717,26.8,36.1,23.7,13.4,0,10 and Algebra II,304,161,143,732,23.8,21.7,23.8,21.7,9.1
41,WARREN,5465,WARREN HILLS REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,268,171,97,717,26.8,36.1,23.7,13.4,0,10 and Algebra II,305,161,144,731,24.3,21.5,23.6,21.5,9
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910.0,ACADEMY CHARTER HIGH SCHOOL,R,TOTAL,ALL STUDENTS,*,*,48,683,83.3,12.5,0,4.2,0,10 and Algebra II,*,*,40,683,82.5,10,0,7.5,0
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,48,683,83.3,12.5,0,4.2,0,10 and Algebra II,*,*,40,683,82.5,10,0,7.5,0
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CS,900.0,BERGEN ARTS AND SCIENCES CS,R,TOTAL,ALL STUDENTS,*,*,37,748,10.8,10.8,27,51.4,0,10 and Algebra II,*,*,67,754,11.9,9,23.9,38.8,16.4
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,37,748,10.8,10.8,27,51.4,0,10 and Algebra II,*,*,67,754,11.9,9,23.9,38.8,16.4
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932.0,FOUNDATION ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,50,708,36,32,28,4,0,10 and Algebra II,*,*,56,744,14.3,14.3,25,30.4,16.1
80,CHARTERS,6017,FOUNDATION ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,50,708,36,32,28,4,0,10 and Algebra II,*,*,56,744,14.3,14.3,25,30.4,16.1
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CS,900.0,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,39,734,10.3,30.8,33.3,23.1,2.6,10 and Algebra II,*,*,48,755,8.3,10.4,18.8,45.8,16.7
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,39,734,10.3,30.8,33.3,23.1,2.6,10 and Algebra II,*,*,48,755,8.3,10.4,18.8,45.8,16.7
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CS,901.0,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,82,54,28,684,71.4,25,3.6,0,0,10 and Algebra II,96,18,78,719,26.9,33.3,16.7,21.8,1.3
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,82,54,28,684,71.4,25,3.6,0,0,10 and Algebra II,96,18,78,719,26.9,33.3,16.7,21.8,1.3
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH,902.0,THE BARACK OBAMA GREEN CHARTER HIGH,R,TOTAL,ALL STUDENTS,*,*,38,705,42.1,39.5,15.8,2.6,0,10 and Algebra II,*,*,73,717,37,26,16.4,19.2,1.4
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,38,705,42.1,39.5,15.8,2.6,0,10 and Algebra II,*,*,73,717,37,26,16.4,19.2,1.4
80,CHARTERS,6057,PEOPLE'S PREPARATORY CHARTER SCHOOL,938.0,PEOPLE'S PREPARATORY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,68,703,42.6,39.7,10.3,7.4,0,10 and Algebra II,96,15,81,693,65.4,14.8,12.3,6.2,1.2
80,CHARTERS,6057,PEOPLE'S PREPARATORY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,68,703,42.6,39.7,10.3,7.4,0,10 and Algebra II,96,15,81,693,65.4,14.8,12.3,6.2,1.2
80,CHARTERS,6059,NEWARK PREP,941.0,NEWARK PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,126,47,79,688,64.6,25.3,7.6,2.5,0,10 and Algebra II,110,30,80,695,57.5,20,15,7.5,0
80,CHARTERS,6059,NEWARK PREP,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,126,47,79,688,64.6,25.3,7.6,2.5,0,10 and Algebra II,110,30,80,695,57.5,20,15,7.5,0
80,CHARTERS,6068,M E T S CHARTER SCHOOL,951.0,M.E.T.S. CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,58,702,43.1,31,22.4,3.4,0,10 and Algebra II,*,*,82,714,40.2,20.7,18.3,18.3,2.4
80,CHARTERS,6068,M E T S CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,58,702,43.1,31,22.4,3.4,0,10 and Algebra II,*,*,82,714,40.2,20.7,18.3,18.3,2.4
80,CHARTERS,6090,PAULO FREIRE CS FOR LIBERTY ED,977.0,PAULO FREIRE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,54,699,50,35.2,14.8,0,0,10 and Algebra II,*,*,63,720,25.4,23.8,38.1,11.1,1.6
80,CHARTERS,6090,PAULO FREIRE CS FOR LIBERTY ED,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,54,699,50,35.2,14.8,0,0,10 and Algebra II,*,*,63,720,25.4,23.8,38.1,11.1,1.6
80,CHARTERS,6212,CAMDEN ACADEMY CHARTER HS,903.0,CAMDEN ACADEMY CHARTER HIGH SCHOOL,R,TOTAL,ALL STUDENTS,*,*,115,695,57.4,25.2,12.2,5.2,0,10 and Algebra II,*,*,116,725,25,21.6,29.3,20.7,3.4
80,CHARTERS,6212,CAMDEN ACADEMY CHARTER HS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,115,695,57.4,25.2,12.2,5.2,0,10 and Algebra II,*,*,116,725,25,21.6,29.3,20.7,3.4
80,CHARTERS,6720,HOBOKEN CS,930.0,HOBOKEN CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,23,711,21.7,60.9,13,4.3,0,10 and Algebra II,*,*,25,726,28,20,24,28,0
80,CHARTERS,6720,HOBOKEN CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,711,21.7,60.9,13,4.3,0,10 and Algebra II,*,*,25,726,28,20,24,28,0
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,931.0,LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,108,707,33.3,46.3,16.7,3.7,0,10 and Algebra II,*,*,123,715,35,30.1,19.5,13,2.4
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,108,707,33.3,46.3,16.7,3.7,0,10 and Algebra II,*,*,123,715,35,30.1,19.5,13,2.4
80,CHARTERS,7210,MARION P. THOMAS CS,940.0,MARION P. THOMAS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,78,687,70.5,21.8,6.4,1.3,0,10 and Algebra II,158,20,138,706,47.8,20.3,21.7,9.4,.7
80,CHARTERS,7210,MARION P. THOMAS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,78,687,70.5,21.8,6.4,1.3,0,10 and Algebra II,158,20,138,706,47.8,20.3,21.7,9.4,.7
